#Thorlabs FTS
[SpectrumHeader]
"#Date	20240416"
"#Time	12150949"
"#GMTTime	10150949"
"#XAxisUnit	nm_air"
"#YAxisUnit	intensity"
"#Average	1"
"#RollingAverage	0"
"#SpectrumSmooth	0"
"#SSmoothParam1	0"
"#SSmoothParam2	0"
"#SSmoothParam3	0"
"#SSmoothParam4	0"
"#IntegrationTime	0.001500"
"#TriggerMode	0"
"#InterferometerSerial	M00311842"
"#Source	"
"#AirMeasureOpt	0"
"#WnrMin	0.000000"
"#WnrMax	0.000000"
"#Length	3648"
"#Resolution	0.0000000000e+000"
"#ADC	0"
"#Instrument	0"
"#InstrModel	CCS175"
"#Type	emission"
"1.053834595e+003	-8.993847878e-004"
"1.054006348e+003	4.248627520e-004"
"1.054178223e+003	-1.048362610e-004"
"1.054349976e+003	1.335282926e-003"
"1.054521729e+003	-1.081468770e-003"
"1.054693481e+003	1.186305075e-003"
"1.054865234e+003	1.103539580e-005"
"1.055036987e+003	6.234998582e-004"
"1.055208862e+003	-4.027919495e-004"
"1.055380615e+003	1.086986507e-003"
"1.055552368e+003	3.752034681e-004"
"1.055724121e+003	7.228184259e-004"
"1.055895874e+003	-6.510883686e-004"
"1.056067749e+003	5.076281959e-004"
"1.056239502e+003	-1.462189946e-003"
"1.056411255e+003	9.711148450e-004"
"1.056583008e+003	2.096725220e-004"
"1.056754761e+003	5.076281959e-004"
"1.056926636e+003	-5.848759902e-004"
"1.057098389e+003	3.420972789e-004"
"1.057270142e+003	-1.197340433e-003"
"1.057441895e+003	1.765663386e-003"
"1.057613770e+003	-1.064915676e-003"
"1.057785522e+003	1.368389116e-003"
"1.057957275e+003	-1.048362581e-003"
"1.058129028e+003	1.898088143e-003"
"1.058300903e+003	-8.662785986e-004"
"1.058472656e+003	1.120092697e-003"
"1.058644409e+003	-2.207079160e-005"
"1.058816162e+003	1.401495305e-003"
"1.058988037e+003	1.931194274e-004"
"1.059159790e+003	7.724777097e-004"
"1.059331543e+003	-1.644273987e-003"
"1.059503418e+003	2.262256166e-004"
"1.059675171e+003	-5.186636117e-004"
"1.059846924e+003	8.883493720e-004"
"1.060018677e+003	-4.358981387e-004"
"1.060190552e+003	5.407343851e-004"
"1.060362305e+003	-7.338538417e-004"
"1.060534058e+003	4.910751013e-004"
"1.060705933e+003	-3.365795710e-004"
"1.060877686e+003	2.096725162e-003"
"1.061049438e+003	-1.098021865e-003"
"1.061221313e+003	8.717962774e-004"
"1.061393066e+003	-5.517698009e-004"
"1.061564819e+003	1.500813873e-003"
"1.061736694e+003	-5.517698082e-005"
"1.061908447e+003	7.062653312e-004"
"1.062080200e+003	-1.346318284e-003"
"1.062252075e+003	8.055838989e-004"
"1.062423828e+003	2.593318059e-004"
"1.062595581e+003	7.724777097e-004"
"1.062767456e+003	-9.159378824e-004"
"1.062939209e+003	1.070433413e-003"
"1.063111084e+003	-1.677380176e-003"
"1.063282837e+003	1.169751980e-003"
"1.063454590e+003	-7.007476524e-004"
"1.063626465e+003	4.579689412e-004"
"1.063798218e+003	2.096725220e-004"
"1.063970093e+003	5.076281959e-004"
"1.064141846e+003	-3.531326656e-004"
"1.064313599e+003	6.897122366e-004"
"1.064485474e+003	-7.504069363e-004"
"1.064657227e+003	7.393715205e-004"
"1.064829102e+003	9.380086703e-005"
"1.065000854e+003	5.076281959e-004"
"1.065172607e+003	-7.835131255e-004"
"1.065344482e+003	5.076281959e-004"
"1.065516235e+003	6.897122366e-004"
"1.065688110e+003	2.030512784e-003"
"1.065859863e+003	9.545617504e-004"
"1.066031738e+003	4.910751013e-004"
"1.066203491e+003	-4.193450441e-004"
"1.066375244e+003	1.434601436e-004"
"1.066547119e+003	-8.000662201e-004"
"1.066718872e+003	6.069467636e-004"
"1.066890747e+003	-6.510883686e-004"
"1.067062500e+003	1.169751980e-003"
"1.067234375e+003	-7.504069363e-004"
"1.067406128e+003	1.235964359e-003"
"1.067578003e+003	1.004221034e-003"
"1.067749756e+003	1.451154589e-003"
"1.067921631e+003	-5.352167063e-004"
"1.068093384e+003	1.649791724e-003"
"1.068265259e+003	8.883493720e-004"
"1.068437012e+003	1.467707683e-003"
"1.068608887e+003	2.262256166e-004"
"1.068780640e+003	1.384942210e-003"
"1.068952515e+003	-6.676414632e-004"
"1.069124268e+003	3.420972789e-004"
"1.069296143e+003	1.020774129e-003"
"1.069467896e+003	1.037327223e-003"
"1.069639771e+003	7.724777242e-005"
"1.069811523e+003	9.049024666e-004"
"1.069983398e+003	-2.869202872e-004"
"1.070155151e+003	7.724777097e-004"
"1.070327026e+003	-1.164234243e-003"
"1.070498779e+003	6.400529528e-004"
"1.070670654e+003	-7.835131255e-004"
"1.070842407e+003	1.136645791e-003"
"1.071014282e+003	-4.524512333e-004"
"1.071186035e+003	8.055838989e-004"
"1.071357910e+003	-5.352167063e-004"
"1.071529785e+003	1.914641238e-003"
"1.071701538e+003	4.910751013e-004"
"1.071873413e+003	5.903936690e-004"
"1.072045166e+003	-8.331724093e-004"
"1.072217041e+003	2.427787113e-004"
"1.072388794e+003	-1.412530662e-003"
"1.072560669e+003	1.086986507e-003"
"1.072732422e+003	-5.683228956e-004"
"1.072904297e+003	1.169751980e-003"
"1.073076172e+003	-9.324909770e-004"
"1.073247925e+003	1.567026251e-003"
"1.073419800e+003	-4.855574225e-004"
"1.073591553e+003	7.559246151e-004"
"1.073763428e+003	1.053880318e-003"
"1.073935303e+003	9.049024666e-004"
"1.074107056e+003	-3.696857602e-004"
"1.074278931e+003	6.234998582e-004"
"1.074450684e+003	-3.531326656e-004"
"1.074622559e+003	5.572874798e-004"
"1.074794434e+003	2.924379951e-004"
"1.074966187e+003	5.407343851e-004"
"1.075138062e+003	3.255441843e-004"
"1.075309814e+003	1.434601436e-004"
"1.075481689e+003	-3.034733818e-004"
"1.075653564e+003	1.053880318e-003"
"1.075825317e+003	7.724777242e-005"
"1.075997192e+003	4.248627520e-004"
"1.076168945e+003	-4.855574225e-004"
"1.076340820e+003	1.600132440e-003"
"1.076512695e+003	-5.517698082e-005"
"1.076684448e+003	6.400529528e-004"
"1.076856323e+003	-1.147681149e-003"
"1.077028198e+003	1.798769576e-003"
"1.077199951e+003	3.255441843e-004"
"1.077371826e+003	1.699451008e-003"
"1.077543701e+003	-5.517698009e-004"
"1.077715454e+003	1.451154589e-003"
"1.077887329e+003	-1.081468770e-003"
"1.078059082e+003	1.070433413e-003"
"1.078230957e+003	-8.000662201e-004"
"1.078402832e+003	5.407343851e-004"
"1.078574585e+003	-2.538140980e-004"
"1.078746460e+003	1.053880318e-003"
"1.078918335e+003	6.400529528e-004"
"1.079090088e+003	8.717962774e-004"
"1.079261963e+003	-3.531326656e-004"
"1.079433838e+003	1.335282926e-003"
"1.079605591e+003	-2.372610179e-004"
"1.079777466e+003	8.717962774e-004"
"1.079949341e+003	-6.841945578e-004"
"1.080121094e+003	9.711148450e-004"
"1.080292969e+003	-9.490440716e-004"
"1.080464844e+003	1.103539602e-003"
"1.080636719e+003	-9.821502026e-004"
"1.080808472e+003	2.758849005e-004"
"1.080980347e+003	4.083096574e-004"
"1.081152222e+003	8.386900881e-004"
"1.081323975e+003	-8.828316932e-004"
"1.081495850e+003	6.069467636e-004"
"1.081667725e+003	-5.352167063e-004"
"1.081839478e+003	1.186305075e-003"
"1.082011353e+003	-3.862388621e-005"
"1.082183228e+003	1.269070548e-003"
"1.082354980e+003	-4.855574225e-004"
"1.082526855e+003	1.053880318e-003"
"1.082698730e+003	-3.862388621e-005"
"1.082870605e+003	5.241812905e-004"
"1.083042358e+003	-4.193450441e-004"
"1.083214233e+003	1.302176737e-003"
"1.083386108e+003	-5.352167063e-004"
"1.083557861e+003	7.559246151e-004"
"1.083729736e+003	-1.213893527e-003"
"1.083901611e+003	1.086986507e-003"
"1.084073486e+003	-3.696857602e-004"
"1.084245239e+003	6.069467781e-005"
"1.084417114e+003	-1.743592555e-003"
"1.084588989e+003	1.186305075e-003"
"1.084760864e+003	-3.696857602e-004"
"1.084932617e+003	1.037327223e-003"
"1.085104492e+003	2.593318059e-004"
"1.085276367e+003	1.467707683e-003"
"1.085448120e+003	-1.379424502e-004"
"1.085619995e+003	1.269070548e-003"
"1.085791870e+003	-2.869202872e-004"
"1.085963745e+003	5.241812905e-004"
"1.086135498e+003	-1.048362581e-003"
"1.086307373e+003	1.004221034e-003"
"1.086479248e+003	9.711148450e-004"
"1.086651123e+003	7.062653312e-004"
"1.086822876e+003	-4.193450441e-004"
"1.086994751e+003	5.407343851e-004"
"1.087166626e+003	-1.230446622e-003"
"1.087338501e+003	8.221369935e-004"
"1.087510254e+003	-1.280105906e-003"
"1.087682129e+003	1.434601436e-004"
"1.087854004e+003	-3.862388621e-005"
"1.088025879e+003	3.255441843e-004"
"1.088197632e+003	-7.007476524e-004"
"1.088369507e+003	1.235964359e-003"
"1.088541382e+003	2.593318059e-004"
"1.088713257e+003	3.586503735e-004"
"1.088885010e+003	-9.324909770e-004"
"1.089056885e+003	1.434601494e-003"
"1.089228760e+003	-2.703671926e-004"
"1.089400635e+003	3.752034681e-004"
"1.089572510e+003	1.103539580e-005"
"1.089744263e+003	9.214555612e-004"
"1.089916138e+003	-8.497255039e-004"
"1.090088013e+003	1.335282926e-003"
"1.090259888e+003	-2.207079160e-005"
"1.090431641e+003	5.738405744e-004"
"1.090603516e+003	-4.855574225e-004"
"1.090775391e+003	8.883493720e-004"
"1.090947266e+003	-8.497255039e-004"
"1.091119019e+003	5.738405744e-004"
"1.091290894e+003	-6.510883686e-004"
"1.091462769e+003	7.890308043e-004"
"1.091634644e+003	-8.166193147e-004"
"1.091806519e+003	1.318729832e-003"
"1.091978271e+003	-5.517698082e-005"
"1.092150146e+003	1.103539616e-004"
"1.092322021e+003	7.062653312e-004"
"1.092493896e+003	-4.358981387e-004"
"1.092665771e+003	1.500813873e-003"
"1.092837524e+003	-1.412530662e-003"
"1.093009399e+003	6.069467636e-004"
"1.093181274e+003	-7.835131255e-004"
"1.093353149e+003	1.103539602e-003"
"1.093524902e+003	-5.517698009e-004"
"1.093696777e+003	9.545617504e-004"
"1.093868652e+003	-9.159378824e-004"
"1.094040527e+003	9.049024666e-004"
"1.094212402e+003	-4.358981387e-004"
"1.094384155e+003	1.103539602e-003"
"1.094556030e+003	-5.352167063e-004"
"1.094727905e+003	8.717962774e-004"
"1.094899780e+003	-4.027919495e-004"
"1.095071655e+003	7.393715205e-004"
"1.095243408e+003	-7.173007471e-004"
"1.095415283e+003	7.393715205e-004"
"1.095587158e+003	-9.159378824e-004"
"1.095759033e+003	9.876679396e-004"
"1.095930908e+003	-6.510883686e-004"
"1.096102661e+003	1.384942210e-003"
"1.096274536e+003	2.593318059e-004"
"1.096446411e+003	7.890308043e-004"
"1.096618286e+003	-1.164234243e-003"
"1.096790161e+003	1.335282926e-003"
"1.096961914e+003	4.579689412e-004"
"1.097133789e+003	8.221369935e-004"
"1.097305664e+003	5.738405744e-004"
"1.097477539e+003	5.241812905e-004"
"1.097649414e+003	3.917565627e-004"
"1.097821167e+003	1.318729832e-003"
"1.097993042e+003	-9.159378824e-004"
"1.098164917e+003	9.711148450e-004"
"1.098336792e+003	1.235964359e-003"
"1.098508667e+003	9.380086558e-004"
"1.098680420e+003	-1.627720892e-003"
"1.098852295e+003	8.386900881e-004"
"1.099024170e+003	6.566060474e-004"
"1.099196045e+003	1.898088143e-003"
"1.099367920e+003	-1.164234243e-003"
"1.099539673e+003	5.076281959e-004"
"1.099711548e+003	4.745220358e-004"
"1.099883423e+003	1.070433413e-003"
"1.100055298e+003	2.758849041e-005"
"1.100227173e+003	4.083096574e-004"
"1.100398926e+003	-4.358981387e-004"
"1.100570801e+003	6.897122366e-004"
"1.100742676e+003	-3.696857602e-004"
"1.100914551e+003	1.120092697e-003"
"1.101086426e+003	-1.031809486e-003"
"1.101258179e+003	5.407343851e-004"
"1.101430054e+003	-1.362871379e-003"
"1.101601929e+003	6.897122366e-004"
"1.101773804e+003	6.069467636e-004"
"1.101945679e+003	6.400529528e-004"
"1.102117432e+003	-5.517698009e-004"
"1.102289307e+003	6.897122366e-004"
"1.102461182e+003	-1.213893527e-003"
"1.102633057e+003	8.552431827e-004"
"1.102804932e+003	-7.835131255e-004"
"1.102976685e+003	1.103539580e-005"
"1.103148560e+003	-6.014290848e-004"
"1.103320435e+003	6.069467636e-004"
"1.103492310e+003	-5.021105171e-004"
"1.103664185e+003	7.724777097e-004"
"1.103835938e+003	-1.213893527e-003"
"1.104007813e+003	1.269070548e-003"
"1.104179688e+003	4.083096574e-004"
"1.104351563e+003	1.004221034e-003"
"1.104523438e+003	-9.324909770e-004"
"1.104695190e+003	9.380086558e-004"
"1.104867065e+003	-9.987032972e-004"
"1.105038940e+003	7.724777097e-004"
"1.105210815e+003	-8.828316932e-004"
"1.105382690e+003	1.235964359e-003"
"1.105554443e+003	-2.372610179e-004"
"1.105726318e+003	8.717962774e-004"
"1.105898193e+003	1.434601436e-004"
"1.106070068e+003	1.070433413e-003"
"1.106241821e+003	-4.690043279e-004"
"1.106413696e+003	1.086986507e-003"
"1.106585571e+003	-4.855574225e-004"
"1.106757446e+003	1.285623643e-003"
"1.106929321e+003	-3.200264764e-004"
"1.107101074e+003	9.711148450e-004"
"1.107272949e+003	2.758849041e-005"
"1.107444824e+003	1.351836021e-003"
"1.107616699e+003	-7.007476524e-004"
"1.107788574e+003	5.407343851e-004"
"1.107960327e+003	2.096725220e-004"
"1.108132202e+003	1.252517453e-003"
"1.108304077e+003	-8.828316641e-005"
"1.108475952e+003	5.572874798e-004"
